"date","material","colada","prod"
2023-02-06,303661,"B00011875",125.73
2023-02-06,303661,"B00011876",114.554
2023-02-06,303661,"B00011877",136.906
2023-02-06,303661,"B00011878",122.742
2023-02-07,303456,"B00011894",117.9
2023-02-07,303456,"B00011895",124.8
2023-02-07,303456,"B00011896",129.5
2023-02-07,303460,"B00011892",131.56
2023-02-07,303460,"B00011893",122.22
2023-02-07,303466,"B00011897",130.458
2023-02-07,303466,"B00011898",138.132
2023-02-07,303466,"B00011899",140.69
2023-02-07,303466,"B00011900",133.016
2023-02-07,303466,"B00011901",133.016
2023-02-07,303466,"B00011902",115.11
2023-02-07,303466,"B00011903",80.448
2023-02-07,303466,"B00011904",10.232
2023-02-07,303661,"B00011884",146.64
2023-02-07,303661,"B00011885",135.456
2023-02-07,303661,"B00011886",135.456
2023-02-07,303661,"B00011887",135.456
2023-02-07,303661,"B00011888",141.1
2023-02-07,303661,"B00011889",135.36
2023-02-07,303661,"B00011890",135.36
2023-02-07,303661,"B00011891",141
2023-02-07,303801,"B00011879",121.66
2023-02-07,303801,"B00011880",132.912
2023-02-07,303801,"B00011881",135.681
2023-02-07,303801,"B00011882",110.76
2023-02-07,303801,"B00011883",135.681
2023-02-11,303661,"B00011905",93.06
2023-02-11,303661,"B00011906",129.72
2023-02-11,303661,"B00011907",123.596
2023-02-11,303661,"B00011908",132.023
2023-02-11,303661,"B00011909",137.641
2023-02-11,303661,"B00011910",129.214
2023-02-11,303661,"B00011911",135.36
2023-02-11,303661,"B00011912",141.1
2023-02-11,303661,"B00011913",126.99
2023-02-11,303661,"B00011914",126.99
2023-02-11,303661,"B00011915",126.99
2023-02-11,303661,"B00011916",132.54
2023-02-11,303661,"B00011917",132.54
2023-02-11,303661,"B00011918",132.493
2023-02-11,303661,"B00011919",126.855
2023-02-11,303661,"B00011920",126.855
2023-02-11,303661,"B00011921",135.312
2023-02-11,303661,"B00011922",135.36
2023-02-11,303661,"B00011923",135.36
2023-02-11,303661,"B00011924",135.36
2023-02-11,303661,"B00011925",135.36
2023-02-11,303661,"B00011926",135.36
2023-02-11,303661,"B00011927",138.18
2023-02-11,303661,"B00011928",120.84
2023-02-12,303661,"B00011929",135.36
2023-02-12,303661,"B00011930",135.36
2023-02-12,303661,"B00011931",135.36
2023-02-12,303661,"B00011932",115.62
2023-02-12,303661,"B00011933",135.36
2023-02-12,303661,"B00011934",104.34
2023-02-12,303661,"B00011935",126.9
2023-02-12,303661,"B00011936",129.766
2023-02-12,303661,"B00011937",135.408
2023-02-12,303661,"B00011938",129.766
2023-02-12,303661,"B00011939",118.482
2023-02-12,303661,"B00011940",124.124
2023-02-12,303661,"B00011941",126.855
2023-02-12,303661,"B00011942",135.312
2023-02-12,303661,"B00011943",132.493
2023-02-12,303661,"B00011944",129.674
2023-02-12,303661,"B00011945",135.36
2023-02-12,303661,"B00011946",135.36
2023-02-12,303661,"B00011947",135.36
2023-02-12,303661,"B00011948",135.36
2023-02-12,303661,"B00011949",126.9
2023-02-12,303661,"B00011950",135.456
2023-02-12,303661,"B00011951",121.346
2023-02-12,303661,"B00011952",141.1
2023-02-12,303661,"B00011953",129.812
2023-02-12,303661,"B00011954",141.1
2023-02-12,303661,"B00011955",141.1
2023-02-12,303661,"B00011956",141.1
2023-02-13,303481,"B00011973",137.9
2023-02-13,303481,"B00011974",100.45
2023-02-13,303661,"B00011957",121.26
2023-02-13,303661,"B00011958",132.54
2023-02-13,303661,"B00011959",129.72
2023-02-13,303661,"B00011960",132.54
2023-02-13,303661,"B00011961",132.54
2023-02-13,303661,"B00011962",129.72
2023-02-13,303661,"B00011963",132.822
2023-02-13,303661,"B00011964",124.344
2023-02-13,303661,"B00011965",129.996
2023-02-13,303661,"B00011966",132.822
2023-02-13,303661,"B00011967",135.36
2023-02-13,303661,"B00011968",126.9
2023-02-13,303661,"B00011969",132.54
2023-02-13,303661,"B00011970",112.8
2023-02-13,303661,"B00011971",129.72
2023-02-13,303661,"B00011972",95.33
2023-02-14,303470,"B00011975",149.46
2023-02-14,303473,"B00011976",101.52
2023-02-14,303473,"B00011977",132.54
2023-02-14,303473,"B00011978",132.54
2023-02-14,303475,"B00011979",124.08
2023-02-14,303475,"B00011980",124.432
2023-02-14,303475,"B00011981",124.432
2023-02-14,303475,"B00011982",127.26
2023-02-14,303475,"B00011983",132.916
2023-02-14,303475,"B00011984",141.4
2023-02-14,303475,"B00011985",138.572
2023-02-14,303475,"B00011986",132.916
2023-02-14,303475,"B00011987",132.916
2023-02-14,303475,"B00011988",135.36
2023-02-14,303475,"B00011989",132.54
2023-02-14,303475,"B00011990",141
2023-02-14,303475,"B00011991",132.681
2023-02-14,303475,"B00011992",135.504
2023-02-14,303475,"B00011993",129.858
2023-02-14,303475,"B00011994",132.681
2023-02-14,303475,"B00011995",129.766
2023-02-14,303475,"B00011996",129.766
2023-02-14,303475,"B00011997",132.587
2023-02-14,303475,"B00011998",115.661
2023-02-14,303475,"B00011999",135.36
2023-02-14,303475,"B00012000",135.36
2023-02-14,303475,"B00012001",121.26
2023-02-15,303452,"B00012002",78.96
2023-02-15,303452,"B00012003",141
2023-02-15,303452,"B00012004",141
2023-02-15,303452,"B00012005",146.64
2023-02-15,303452,"B00012006",143.82
2023-02-15,303452,"B00012007",104.34
2023-02-15,303475,"B00012022",157.92
2023-02-15,303475,"B00012023",107.16
2023-02-15,303475,"B00012024",135.36
2023-02-15,303475,"B00012025",135.36
2023-02-15,303475,"B00012026",101.1
2023-02-15,303478,"B00012014",104.34
2023-02-15,303478,"B00012015",166.439
2023-02-15,303478,"B00012016",169.26
2023-02-15,303478,"B00012017",107.198
2023-02-15,303478,"B00012018",132.587
2023-02-15,303478,"B00012019",135.408
2023-02-15,303478,"B00012020",132.587
2023-02-15,303478,"B00012021",107.16
2023-02-15,303479,"B00012008",171.5
2023-02-15,303479,"B00012009",132.3
2023-02-15,303479,"B00012010",122.5
2023-02-15,303479,"B00012011",139.65
2023-02-15,303479,"B00012012",137.2
2023-02-15,303479,"B00012013",144.55
2023-02-16,303456,"B00012044",130.341
2023-02-16,303456,"B00012045",133.569
2023-02-16,303456,"B00012046",128.331
2023-02-16,303456,"B00012047",130.95
2023-02-16,303456,"B00012048",132.6
2023-02-16,303456,"B00012049",122.2
2023-02-16,303456,"B00012050",115.3
2023-02-16,303458,"B00012051",131.46
2023-02-16,303458,"B00012052",129.72
2023-02-16,303458,"B00012053",123.81
2023-02-16,303460,"B00012041",126.12
2023-02-16,303460,"B00012042",133.28
2023-02-16,303460,"B00012043",128.84
2023-02-16,303661,"B00012034",95.88
2023-02-16,303661,"B00012035",135.36
2023-02-16,303661,"B00012036",140.9
2023-02-16,303661,"B00012037",132.446
2023-02-16,303661,"B00012038",129.628
2023-02-16,303661,"B00012039",132.446
2023-02-16,303661,"B00012040",129.628
2023-02-16,303710,"B00012027",129.72
2023-02-16,303710,"B00012028",135.36
2023-02-16,303710,"B00012029",141
2023-02-16,303710,"B00012030",129.72
2023-02-16,303710,"B00012031",141
2023-02-16,303710,"B00012032",132.54
2023-02-16,303710,"B00012033",146.64
2023-02-17,303481,"B00012069",143.303
2023-02-17,303481,"B00012070",139.593
2023-02-17,303481,"B00012071",132.246
2023-02-17,303481,"B00012072",132.246
2023-02-17,303481,"B00012073",154.287
2023-02-17,303481,"B00012074",105.307
2023-02-17,303481,"B00012075",144.491
2023-02-17,303481,"B00012076",134.695
2023-02-17,303481,"B00012077",134.75
2023-02-17,303481,"B00012078",105.35
2023-02-17,303661,"B00012054",126.9
2023-02-17,303661,"B00012055",132.446
2023-02-17,303661,"B00012056",140.9
2023-02-17,303661,"B00012057",140.9
2023-02-17,303661,"B00012058",140.9
2023-02-17,303661,"B00012059",132.54
2023-02-17,303661,"B00012060",141
2023-02-17,303661,"B00012061",132.54
2023-02-17,303661,"B00012062",121.26
2023-02-17,303661,"B00012063",146.64
2023-02-17,303661,"B00012064",132.54
2023-02-17,303661,"B00012065",141
2023-02-17,303661,"B00012066",132.54
2023-02-17,303661,"B00012067",138.18
2023-02-17,303661,"B00012068",138.18
2023-02-18,303478,"B00012079",95.88
2023-02-18,303478,"B00012081",107.122
2023-02-18,303478,"B00012082",132.493
2023-02-18,303478,"B00012083",126.855
2023-02-18,303478,"B00012084",132.493
2023-02-18,303478,"B00012085",132.446
2023-02-18,303478,"B00012086",138.082
2023-02-18,303478,"B00012087",92.994
2023-02-18,303661,"B00012080",191.76
2023-02-18,303661,"B00012088",166.321
2023-02-18,303661,"B00012089",129.674
2023-02-18,303661,"B00012090",124.036
2023-02-18,303661,"B00012091",124.08
2023-02-18,303661,"B00012092",126.9
2023-02-18,303661,"B00012093",129.72
2023-02-18,303661,"B00012094",138.18
2023-02-18,303661,"B00012095",135.36
2023-02-18,303661,"B00012096",138.18
2023-02-18,303661,"B00012097",135.36
2023-02-18,303661,"B00012098",129.72
2023-02-18,303661,"B00012099",118.44
2023-02-18,303661,"B00012100",115.62
2023-02-18,303661,"B00012101",124.08
2023-02-18,303661,"B00012102",118.44
2023-02-18,303661,"B00012103",115.62
2023-02-19,303661,"B00012104",132.54
2023-02-19,303661,"B00012105",135.36
2023-02-19,303661,"B00012106",132.54
2023-02-19,303661,"B00012107",132.54
2023-02-19,303661,"B00012108",132.54
2023-02-19,303661,"B00012109",129.72
2023-02-19,303661,"B00012110",132.54
2023-02-19,303661,"B00012111",138.278
2023-02-19,303661,"B00012112",126.99
2023-02-19,303661,"B00012113",138.278
2023-02-19,303661,"B00012114",138.278
2023-02-19,303661,"B00012115",129.72
2023-02-19,303661,"B00012116",135.36
2023-02-19,303661,"B00012117",126.9
2023-02-19,303661,"B00012118",126.9
2023-02-19,303661,"B00012119",141
2023-02-19,303661,"B00012120",132.54
2023-02-19,303661,"B00012121",67.68
2023-02-19,303661,"B00012122",104.34
2023-02-19,303661,"B00012123",166.38
2023-02-19,303661,"B00012124",84.6
2023-02-19,303661,"B00012125",141
2023-02-19,303661,"B00012126",141.25
2023-02-19,303661,"B00012127",141.25
2023-02-19,303661,"B00012128",144.075
2023-02-19,303661,"B00012129",141.25
2023-02-19,303661,"B00012130",138.425
2023-02-19,303661,"B00012131",132.775
2023-02-19,303661,"B00012132",118.44
2023-02-19,303661,"B00012133",129.72
2023-02-19,303661,"B00012134",141
2023-02-19,303661,"B00012135",131.74
2023-02-19,303661,"B00012136",135.36
2023-02-19,303661,"B00012137",169.2
2023-02-20,303481,"B00012152",93.1
2023-02-20,303481,"B00012153",122.5
2023-02-20,303481,"B00012154",124.95
2023-02-20,303481,"B00012155",127.4
2023-02-20,303481,"B00012156",124.95
2023-02-20,303481,"B00012157",135.08
2023-02-20,303481,"B00012158",132.624
2023-02-20,303481,"B00012159",132.624
2023-02-20,303481,"B00012160",105.608
2023-02-20,303661,"B00012138",84.6
2023-02-20,303661,"B00012139",118.44
2023-02-20,303661,"B00012140",138.18
2023-02-20,303661,"B00012141",132.54
2023-02-20,303661,"B00012142",138.18
2023-02-20,303661,"B00012143",141.05
2023-02-20,303661,"B00012144",129.766
2023-02-20,303661,"B00012145",138.229
2023-02-20,303661,"B00012146",143.871
2023-02-20,303661,"B00012147",129.766
2023-02-20,303661,"B00012148",129.766
2023-02-20,303661,"B00012149",127.17
2023-02-20,303661,"B00012150",132.822
2023-02-20,303661,"B00012151",155.43
2023-02-21,303480,"B00012182",133.27
2023-02-21,303480,"B00012183",141.015
2023-02-21,303480,"B00012184",138.25
2023-02-21,303480,"B00012185",138.25
2023-02-21,303480,"B00012186",113.365
2023-02-21,303661,"B00012161",112.8
2023-02-21,303661,"B00012162",129.72
2023-02-21,303661,"B00012163",129.72
2023-02-21,303661,"B00012164",129.72
2023-02-21,303661,"B00012165",129.72
2023-02-21,303661,"B00012166",129.72
2023-02-21,303661,"B00012167",132.54
2023-02-21,303661,"B00012168",126.9
2023-02-21,303661,"B00012169",138.18
2023-02-21,303661,"B00012170",132.54
2023-02-21,303661,"B00012171",135.36
2023-02-21,303661,"B00012172",135.36
2023-02-21,303661,"B00012173",141
2023-02-21,303661,"B00012174",135.36
2023-02-21,303661,"B00012175",135.552
2023-02-21,303661,"B00012176",129.904
2023-02-21,303661,"B00012177",127.08
2023-02-21,303661,"B00012178",141.2
2023-02-21,303661,"B00012179",129.904
2023-02-21,303661,"B00012180",138.376
2023-02-21,303661,"B00012181",127.08
2023-02-22,303661,"B00012187",126.9
2023-02-22,303661,"B00012188",126.48
2023-02-22,303661,"B00012189",132.54
2023-02-22,303661,"B00012190",129.72
2023-02-22,303661,"B00012191",135.36
2023-02-22,303661,"B00012192",124.08
2023-02-22,303661,"B00012193",129.72
2023-02-22,303661,"B00012194",129.72
2023-02-22,303661,"B00012195",138.18
2023-02-22,303661,"B00012196",101.52
2023-02-22,303710,"B00012197",169.2
2023-02-22,303710,"B00012198",129.766
2023-02-22,303710,"B00012199",135.36
2023-02-22,303710,"B00012200",141.05
2023-02-22,303710,"B00012201",138.229
2023-02-22,303710,"B00012202",132.54
2023-02-22,303710,"B00012203",135.36
2023-02-22,303710,"B00012204",135.36
2023-02-22,303710,"B00012205",135.36
2023-02-22,303710,"B00012206",132.54
2023-02-22,303710,"B00012207",141
2023-02-22,303710,"B00012208",124.08
2023-02-23,303661,"B00012209",124.08
2023-02-23,303661,"B00012210",126.9
2023-02-23,303661,"B00012211",126.9
2023-02-23,303661,"B00012212",129.72
2023-02-23,303661,"B00012213",126.9
2023-02-23,303661,"B00012214",126.9
2023-02-23,303661,"B00012215",87.42
2023-02-23,303661,"B00012216",129.72
2023-02-23,303661,"B00012217",135.36
2023-02-23,303661,"B00012218",101.52
2023-02-23,303710,"B00012210",0
2023-02-23,303710,"B00012213",0
2023-02-23,303710,"B00012219",169.2
2023-02-23,303710,"B00012220",126.9
2023-02-23,303710,"B00012221",129.72
2023-02-23,303710,"B00012222",129.72
2023-02-23,303710,"B00012223",141
2023-02-23,303710,"B00012224",138.18
2023-02-23,303710,"B00012225",129.72
2023-02-23,303710,"B00012226",132.54
2023-02-23,303710,"B00012227",135.36
2023-02-23,303710,"B00012228",124.08
2023-02-23,303710,"B00012229",126.9
2023-02-23,303710,"B00012230",138.18
2023-02-23,303710,"B00012231",138.18
2023-02-23,303710,"B00012232",138.18
2023-02-23,303710,"B00012233",138.18
2023-02-23,303710,"B00012234",109.68
2023-02-24,303454,"B00012249",127.5
2023-02-24,303454,"B00012250",127.5
2023-02-24,303454,"B00012251",127.5
2023-02-24,303454,"B00012252",124.95
2023-02-24,303454,"B00012253",127.5
2023-02-24,303454,"B00012254",127.5
2023-02-24,303454,"B00012255",127.5
2023-02-24,303454,"B00012256",135.15
2023-02-24,303458,"B00012244",124.94
2023-02-24,303458,"B00012257",127.84
2023-02-24,303458,"B00012258",127.84
2023-02-24,303458,"B00012259",125.12
2023-02-24,303462,"B00012235",135.36
2023-02-24,303462,"B00012236",138.18
2023-02-24,303462,"B00012237",132.54
2023-02-24,303462,"B00012238",129.72
2023-02-24,303462,"B00012239",129.72
2023-02-24,303462,"B00012240",132.54
2023-02-24,303462,"B00012241",135.36
2023-02-24,303462,"B00012242",126.9
2023-02-24,303462,"B00012243",134.36
2023-02-24,303466,"B00012245",121.2
2023-02-24,303466,"B00012246",135.15
2023-02-24,303466,"B00012247",124.95
2023-02-24,303466,"B00012248",132.6
2023-02-25,303452,"B00012265",104.34
2023-02-25,303452,"B00012266",135.36
2023-02-25,303452,"B00012267",135.36
2023-02-25,303452,"B00012268",135.36
2023-02-25,303452,"B00012269",132.54
2023-02-25,303471,"B00012260",132.54
2023-02-25,303471,"B00012261",129.72
2023-02-25,303471,"B00012262",141
2023-02-25,303471,"B00012263",129.72
2023-02-25,303471,"B00012264",157.92
2023-02-25,303710,"B00012270",162.02
2023-02-25,303710,"B00012274",153.175
2023-02-25,303710,"B00012275",110.6
2023-02-25,303710,"B00012276",118.44
2023-02-25,303710,"B00012277",135.36
2023-02-25,303710,"B00012278",126.9
2023-02-25,303710,"B00012279",132.54
2023-02-25,303710,"B00012280",134.96
2023-02-25,303710,"B00012281",141
2023-02-25,303710,"B00012282",126.9
2023-02-25,303710,"B00012283",141
2023-02-25,303710,"B00012284",132.54
2023-02-25,303710,"B00012285",132.54
2023-02-25,303710,"B00012286",135.36
2023-02-25,303710,"B00012287",101.52
2023-02-25,303972,"B00012271",109.98
2023-02-25,303972,"B00012272",132.54
2023-02-25,303972,"B00012273",98.7
2023-02-26,303661,"B00012288",138.18
2023-02-26,303661,"B00012289",90.24
2023-02-26,303661,"B00012290",132.54
2023-02-26,303661,"B00012291",141
2023-02-26,303661,"B00012292",126.9
2023-02-26,303661,"B00012293",126.9
2023-02-26,303661,"B00012294",115.62
2023-02-26,303661,"B00012295",124.08
2023-02-26,303661,"B00012296",129.72
2023-02-26,303661,"B00012297",132.54
2023-02-26,303661,"B00012298",135.36
2023-02-26,303661,"B00012299",135.36
2023-02-26,303661,"B00012300",129.72
2023-02-26,303661,"B00012301",129.72
2023-02-26,303661,"B00012302",124.08
2023-02-26,303661,"B00012303",124.08
2023-02-26,303661,"B00012304",126.9
2023-02-26,303661,"B00012305",126.9
2023-02-26,303661,"B00012306",155.1
2023-02-26,303661,"B00012307",93.06
2023-02-26,303661,"B00012308",126.9
2023-02-26,303661,"B00012309",132.54
2023-02-26,303661,"B00012310",126.9
2023-02-26,303661,"B00012311",174.84
2023-02-26,303661,"B00012312",132.54
2023-02-26,303661,"B00012313",126.9
2023-02-26,303661,"B00012314",126.9
2023-02-26,303661,"B00012315",129.72
2023-02-26,303661,"B00012316",132.54
2023-02-26,303661,"B00012317",124.08
2023-02-26,303661,"B00012318",129.72
2023-02-26,303661,"B00012319",146.64
2023-02-27,303661,"B00012320",118.44
2023-02-27,303661,"B00012321",121.26
2023-02-27,303661,"B00012322",129.72
2023-02-27,303661,"B00012323",132.54
2023-02-27,303661,"B00012324",124.08
2023-02-27,303661,"B00012325",126.9
2023-02-27,303661,"B00012326",132.54
2023-02-27,303661,"B00012327",129.72
2023-02-27,303661,"B00012328",135.36
2023-02-27,303661,"B00012329",129.72
2023-02-27,303661,"B00012330",129.72
2023-02-27,303661,"B00012331",107.16
2023-02-27,303710,"B00012332",160.37
2023-02-27,303710,"B00012333",118.895
2023-02-27,303710,"B00012334",121.66
2023-02-27,303710,"B00012335",127.19
2023-02-27,303710,"B00012336",129.955
2023-02-27,303710,"B00012337",121.66
2023-02-27,303710,"B00012338",121.66
2023-02-27,303710,"B00012339",135.485
2023-02-27,303710,"B00012340",116.13
2023-02-27,303710,"B00012341",129.955
2023-02-27,303710,"B00012342",132.72
2023-02-27,303710,"B00012343",138.25
2023-02-27,303710,"B00012344",110.335
2023-02-28,303661,"B00012345",121.26
2023-02-28,303661,"B00012346",129.72
2023-02-28,303661,"B00012347",129.72
2023-02-28,303661,"B00012348",135.36
2023-02-28,303661,"B00012349",129.72
2023-02-28,303661,"B00012350",135.36
2023-02-28,303661,"B00012351",135.36
2023-02-28,303661,"B00012352",135.36
2023-02-28,303661,"B00012353",135.36
2023-02-28,303661,"B00012354",141
2023-02-28,303661,"B00012355",104.34
2023-02-28,303661,"B00012356",188.94
2023-02-28,303661,"B00012357",95.88
2023-02-28,303661,"B00012358",124.08
2023-02-28,303661,"B00012359",129.72
2023-02-28,303661,"B00012360",126.9
2023-02-28,303661,"B00012361",129.72
2023-02-28,303661,"B00012362",118.44
2023-02-28,303661,"B00012363",129.72
2023-02-28,303661,"B00012364",132.54
2023-02-28,303661,"B00012365",132.54
2023-02-28,303661,"B00012366",126.9
2023-02-28,303661,"B00012367",129.72
2023-02-28,303661,"B00012368",129.72
2023-02-28,303661,"B00012369",124.08
2023-02-28,303661,"B00012370",112.8
2023-02-28,303661,"B00012371",109.98
2023-03-01,303478,"B00012385",81.78
2023-03-01,303478,"B00012386",188.94
2023-03-01,303478,"B00012387",93.06
2023-03-01,303478,"B00012388",118.44
2023-03-01,303478,"B00012389",129.72
2023-03-01,303478,"B00012390",132.54
2023-03-01,303478,"B00012391",132.54
2023-03-01,303478,"B00012392",129.72
2023-03-01,303478,"B00012393",141
2023-03-01,303478,"B00012394",129.72
2023-03-01,303478,"B00012395",135.36
2023-03-01,303478,"B00012396",135.36
2023-03-01,303478,"B00012397",132.54
2023-03-01,303478,"B00012398",132.54
2023-03-01,303478,"B00012399",101.52
2023-03-01,303661,"B00012372",143.82
2023-03-01,303661,"B00012373",138.425
2023-03-01,303661,"B00012374",124.3
2023-03-01,303661,"B00012375",129.95
2023-03-01,303661,"B00012376",135.6
2023-03-01,303661,"B00012377",129.72
2023-03-01,303661,"B00012378",129.72
2023-03-01,303661,"B00012379",132.634
2023-03-01,303661,"B00012380",135.456
