"date","pais","equipo","material","cantidad","um"
2023-03-08,"Alemania","cuchara_na_3",626285,0,"KG"
2023-03-08,"Austria","cuchara_na_2",626205,0,"KG"
2023-03-08,"Brasil","cuchara_na_2",660683,0,"KG"
2023-03-08,"Brasil","cuchara_na_4",660685,92.24,"KG"
2023-03-08,"Perú","cuchara_na_4",626221,800,"KG"
2023-03-08,"Perú","cuchara_na_4",626227,1450,"KG"
2023-03-08,"Perú","cuchara_na_4",626246,2450,"KG"
2023-03-08,"Perú","cuchara_na_4",661469,6786.15,"KG"
2023-03-08,"Perú","cuchara_na_4",661470,4081.35,"KG"
2023-03-08,"Perú","cuchara_na_4",661578,311.34,"KG"
2023-03-08,"Perú","cuchara_na_4",661579,64,"KG"
2023-03-08,"Perú","cuchara_na_4",661580,52,"KG"
2023-03-08,"Perú","cuchara_na_4",661600,3348.8,"KG"
2023-03-08,"Perú","cuchara_na_4",661601,3348.8,"KG"
2023-03-08,"Perú","cuchara_na_4",661604,4341.88,"KG"
2023-03-08,"Perú","cuchara_na_4",661605,871,"KG"
2023-03-09,"Perú","cuchara_na_1",626221,620,"KG"
2023-03-09,"Perú","cuchara_na_1",626227,2125,"KG"
2023-03-09,"Perú","cuchara_na_1",626246,500,"KG"
2023-03-09,"Perú","cuchara_na_1",661469,6810.3,"KG"
2023-03-09,"Perú","cuchara_na_1",661470,2294.25,"KG"
2023-03-09,"Perú","cuchara_na_1",661578,311.34,"KG"
2023-03-09,"Perú","cuchara_na_1",661579,64,"KG"
2023-03-09,"Perú","cuchara_na_1",661580,52,"KG"
2023-03-09,"Perú","cuchara_na_1",661600,4153.8,"KG"
2023-03-09,"Perú","cuchara_na_1",661601,152.95,"KG"
2023-03-09,"Perú","cuchara_na_1",661604,1190.16,"KG"
2023-03-09,"Perú","cuchara_na_1",661605,871,"KG"
2023-03-09,"Perú","cuchara_na_7",661602,2888.06,"KG"
2023-03-10,"Brasil","cuba_horno_electrico_ebt",661315,1584.8,"KG"
2023-03-10,"Brasil","cuba_horno_electrico_ebt",661316,474.25,"KG"
2023-03-10,"Brasil","cuba_horno_electrico_ebt",661467,1512,"KG"
2023-03-10,"Brasil","cuchara_na_5",660685,92.24,"KG"
2023-03-10,"España","cuba_horno_electrico_ebt",600027,21850,"KG"
2023-03-10,"España","cuba_horno_electrico_ebt",600029,1250,"KG"
2023-03-10,"España","cuba_horno_electrico_ebt",600031,30590,"KG"
2023-03-10,"España","cuba_horno_electrico_ebt",600033,6000,"KG"
2023-03-10,"Perú","cuchara_na_2",626221,680,"KG"
2023-03-10,"Perú","cuchara_na_2",661580,52,"KG"
2023-03-10,"Perú","cuchara_na_5",626221,1060,"KG"
2023-03-10,"Perú","cuchara_na_5",626227,800,"KG"
2023-03-10,"Perú","cuchara_na_5",626246,1550,"KG"
2023-03-10,"Perú","cuchara_na_5",658519,2904.679,"KG"
2023-03-10,"Perú","cuchara_na_5",661453,2142.72,"KG"
2023-03-10,"Perú","cuchara_na_5",661469,6158.25,"KG"
2023-03-10,"Perú","cuchara_na_5",661470,4186,"KG"
2023-03-10,"Perú","cuchara_na_5",661578,622.68,"KG"
2023-03-10,"Perú","cuchara_na_5",661579,128,"KG"
2023-03-10,"Perú","cuchara_na_5",661600,3719.1,"KG"
2023-03-10,"Perú","cuchara_na_5",661605,871,"KG"
2023-03-10,"Perú","cuchara_na_6",626221,800,"KG"
2023-03-10,"Perú","cuchara_na_6",626227,1450,"KG"
2023-03-10,"Perú","cuchara_na_6",626246,1300,"KG"
2023-03-10,"Perú","cuchara_na_6",661469,6890.8,"KG"
2023-03-10,"Perú","cuchara_na_6",661470,4186,"KG"
2023-03-10,"Perú","cuchara_na_6",661578,311.34,"KG"
2023-03-10,"Perú","cuchara_na_6",661579,64,"KG"
2023-03-10,"Perú","cuchara_na_6",661580,52,"KG"
2023-03-10,"Perú","cuchara_na_6",661600,5015.15,"KG"
2023-03-10,"Perú","cuchara_na_6",661605,871,"KG"
2023-03-14,"Brasil","cuchara_na_2",660686,0,"KG"
2023-03-14,"Brasil","cuchara_na_2",660687,0,"KG"
2023-03-14,"Brasil","cuchara_na_2",660688,0,"KG"
2023-03-14,"Brasil","cuchara_na_3",660687,0,"KG"
2023-03-14,"Brasil","cuchara_na_3",660688,0,"KG"
2023-03-14,"Brasil","zona_de_colada_continua_2",650946,59576,"KG"
2023-03-14,"Brasil","zona_de_colada_continua_2",661320,627,"KG"
2023-03-15,"Alemania","cuchara_na_3",626209,0,"KG"
2023-03-15,"Brasil","cuba_horno_electrico_ebt",661297,1690.56,"KG"
2023-03-15,"Brasil","cuba_horno_electrico_ebt",661310,1125,"KG"
2023-03-15,"Perú","cuchara_na_2",626221,700,"KG"
2023-03-15,"Perú","cuchara_na_2",626246,750,"KG"
2023-03-15,"Perú","cuchara_na_2",661578,311.34,"KG"
2023-03-15,"Perú","cuchara_na_2",661579,64,"KG"
2023-03-15,"Perú","cuchara_na_2",661580,52,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671003,2882.52,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671004,6040.44,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671005,2717.28,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671006,807.84,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671007,1762.56,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671008,7356.72,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671009,14985.24,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671010,2681.76,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671011,3534,"KG"
2023-03-15,NA,"cuba_horno_electrico_ebt",671012,6268.2,"KG"
2023-03-16,"Alemania","cuba_horno_electrico_ebt",626160,130.5,"KG"
2023-03-16,"Alemania","cuba_horno_electrico_ebt",626161,110.56,"KG"
2023-03-16,"Brasil","cuba_horno_electrico_ebt",661315,679.2,"KG"
2023-03-16,"Brasil","cuba_horno_electrico_ebt",661316,203.25,"KG"
2023-03-16,"Brasil","cuba_horno_electrico_ebt",661467,1624,"KG"
2023-03-16,"Brasil","cuba_horno_electrico_ebt",661468,1428,"KG"
2023-03-16,"España","cuba_horno_electrico_ebt",600027,3300,"KG"
2023-03-16,"España","cuba_horno_electrico_ebt",600029,1100,"KG"
2023-03-16,"España","cuba_horno_electrico_ebt",600031,9000,"KG"
2023-03-16,"España","cuba_horno_electrico_ebt",600033,6000,"KG"
2023-03-17,"Alemania","cuchara_na_1",626209,30,"KG"
2023-03-17,"Alemania","cuchara_na_1",626285,1000,"KG"
2023-03-17,"Alemania","cuchara_na_1",650949,2000,"KG"
2023-03-17,"Alemania","cuchara_na_2",626209,30,"KG"
2023-03-17,"Alemania","cuchara_na_2",626285,1000,"KG"
2023-03-17,"Alemania","cuchara_na_2",650949,2500,"KG"
2023-03-17,"Alemania","cuchara_na_3",626209,30,"KG"
2023-03-17,"Alemania","cuchara_na_3",626285,1000,"KG"
2023-03-17,"Alemania","cuchara_na_3",650949,2000,"KG"
2023-03-17,"Alemania","cuchara_na_4",626209,30,"KG"
2023-03-17,"Alemania","cuchara_na_4",626285,1000,"KG"
2023-03-17,"Alemania","cuchara_na_4",650949,2000,"KG"
2023-03-17,"Alemania","cuchara_na_5",626209,30,"KG"
2023-03-17,"Alemania","cuchara_na_5",626285,1000,"KG"
2023-03-17,"Alemania","cuchara_na_5",650949,2000,"KG"
2023-03-17,"Alemania","cuchara_na_6",626209,30,"KG"
2023-03-17,"Alemania","cuchara_na_6",626285,1000,"KG"
2023-03-17,"Alemania","cuchara_na_6",650949,2000,"KG"
2023-03-17,"Alemania","cuchara_na_7",626209,30,"KG"
2023-03-17,"Alemania","cuchara_na_7",626285,1000,"KG"
2023-03-17,"Alemania","cuchara_na_7",650949,2000,"KG"
2023-03-17,"Austria","cuchara_na_1",626205,40,"KG"
2023-03-17,"Austria","cuchara_na_2",626205,40,"KG"
2023-03-17,"Austria","cuchara_na_3",626205,40,"KG"
2023-03-17,"Austria","cuchara_na_4",626205,40,"KG"
2023-03-17,"Austria","cuchara_na_5",626205,40,"KG"
2023-03-17,"Austria","cuchara_na_6",626205,40,"KG"
2023-03-17,"Austria","cuchara_na_7",626205,40,"KG"
2023-03-17,"Brasil","cuchara_na_1",660683,1.1,"KG"
2023-03-17,"Brasil","cuchara_na_1",660686,40,"KG"
2023-03-17,"Brasil","cuchara_na_1",660687,220,"KG"
2023-03-17,"Brasil","cuchara_na_1",660688,88,"KG"
2023-03-17,"Brasil","cuchara_na_2",660683,2,"KG"
2023-03-17,"Brasil","cuchara_na_2",660686,80,"KG"
2023-03-17,"Brasil","cuchara_na_2",660687,400,"KG"
2023-03-17,"Brasil","cuchara_na_2",660688,160,"KG"
2023-03-17,"Brasil","cuchara_na_3",660683,1.9,"KG"
2023-03-17,"Brasil","cuchara_na_3",660686,70,"KG"
2023-03-17,"Brasil","cuchara_na_3",660687,380,"KG"
2023-03-17,"Brasil","cuchara_na_3",660688,152,"KG"
2023-03-17,"Brasil","cuchara_na_4",660683,1.3,"KG"
2023-03-17,"Brasil","cuchara_na_4",660686,50,"KG"
2023-03-17,"Brasil","cuchara_na_4",660687,260,"KG"
2023-03-17,"Brasil","cuchara_na_4",660688,104,"KG"
2023-03-17,"Brasil","cuchara_na_5",660683,1.9,"KG"
2023-03-17,"Brasil","cuchara_na_5",660686,70,"KG"
2023-03-17,"Brasil","cuchara_na_5",660687,380,"KG"
2023-03-17,"Brasil","cuchara_na_5",660688,152,"KG"
2023-03-17,"Brasil","cuchara_na_6",660683,1.1,"KG"
2023-03-17,"Brasil","cuchara_na_6",660686,40,"KG"
2023-03-17,"Brasil","cuchara_na_6",660687,220,"KG"
2023-03-17,"Brasil","cuchara_na_6",660688,88,"KG"
2023-03-17,"Brasil","cuchara_na_7",660683,1.6,"KG"
2023-03-17,"Brasil","cuchara_na_7",660686,60,"KG"
2023-03-17,"Brasil","cuchara_na_7",660687,320,"KG"
2023-03-17,"Brasil","cuchara_na_7",660688,128,"KG"
2023-03-17,"Perú","cuchara_na_1",661580,52,"KG"
2023-03-17,"Perú","cuchara_na_2",661580,156,"KG"
2023-03-17,"Perú","cuchara_na_3",626221,480,"KG"
2023-03-17,"Perú","cuchara_na_3",626227,1200,"KG"
2023-03-17,"Perú","cuchara_na_3",626246,500,"KG"
2023-03-17,"Perú","cuchara_na_3",661578,311.34,"KG"
2023-03-17,"Perú","cuchara_na_3",661579,64,"KG"
2023-03-17,"Perú","cuchara_na_3",661580,156,"KG"
2023-03-17,"Perú","cuchara_na_4",661580,52,"KG"
2023-03-17,"Perú","cuchara_na_5",626221,500,"KG"
2023-03-17,"Perú","cuchara_na_5",626227,925,"KG"
2023-03-17,"Perú","cuchara_na_5",626246,1525,"KG"
2023-03-17,"Perú","cuchara_na_5",661469,6810.3,"KG"
2023-03-17,"Perú","cuchara_na_5",661470,4234.3,"KG"
2023-03-17,"Perú","cuchara_na_5",661578,311.34,"KG"
2023-03-17,"Perú","cuchara_na_5",661579,64,"KG"
2023-03-17,"Perú","cuchara_na_5",661580,156,"KG"
2023-03-17,"Perú","cuchara_na_5",661600,4145.75,"KG"
2023-03-17,"Perú","cuchara_na_5",661605,871,"KG"
2023-03-17,"Perú","cuchara_na_6",661580,52,"KG"
2023-03-17,"Perú","cuchara_na_7",661580,26,"KG"
2023-03-17,"Perú","torreta_giratoria",626261,5625,"KG"
2023-03-18,"Austria","boveda_horno_electrico_ebt",661191,12000,"KG"
2023-03-18,"Brasil","zona_de_colada_continua_2",661317,3775,"KG"
2023-03-18,"Brasil","zona_de_colada_continua_2",661320,6500,"KG"
2023-03-18,"Perú","zona_de_colada_continua_2",626261,8250,"KG"
2023-03-20,"Brasil","cuba_horno_electrico_ebt",661315,679.2,"KG"
2023-03-20,"Brasil","cuba_horno_electrico_ebt",661316,203.25,"KG"
2023-03-20,"Brasil","cuba_horno_electrico_ebt",661467,2100,"KG"
2023-03-20,"Brasil","cuba_horno_electrico_ebt",661468,1344,"KG"
2023-03-20,"Brasil","zona_de_colada_continua_2",650946,24551.668,"KG"
2023-03-20,"Brasil","zona_de_colada_continua_2",661317,1200,"KG"
2023-03-20,"Brasil","zona_de_colada_continua_2",661320,5873,"KG"
2023-03-20,"Brasil","zona_de_colada_continua_2",661321,1360,"KG"
2023-03-20,"Brasil","zona_de_colada_continua_2",671352,1500,"KG"
2023-03-20,"España","cuba_horno_electrico_ebt",600027,12900,"KG"
2023-03-20,"España","cuba_horno_electrico_ebt",600029,1200,"KG"
2023-03-20,"España","cuba_horno_electrico_ebt",600031,20000,"KG"
2023-03-20,"España","cuba_horno_electrico_ebt",600033,3000,"KG"
2023-03-21,"Alemania","cuchara_na_1",650949,300,"KG"
2023-03-21,"Alemania","cuchara_na_3",650949,300,"KG"
2023-03-21,"Alemania","cuchara_na_4",650949,300,"KG"
2023-03-21,"Alemania","cuchara_na_6",650949,300,"KG"
2023-03-21,"Alemania","cuchara_na_7",650949,300,"KG"
2023-03-21,"Brasil","cuba_horno_electrico_ebt",669682,806.4,"KG"
2023-03-21,"Brasil","cuchara_na_1",660683,0.8,"KG"
2023-03-21,"Brasil","cuchara_na_1",660685,92.24,"KG"
2023-03-21,"Brasil","cuchara_na_1",660686,30,"KG"
2023-03-21,"Brasil","cuchara_na_1",660687,160,"KG"
2023-03-21,"Brasil","cuchara_na_1",660688,64,"KG"
2023-03-21,"Brasil","cuchara_na_3",660683,0.1,"KG"
2023-03-21,"Brasil","cuchara_na_3",660686,10,"KG"
2023-03-21,"Brasil","cuchara_na_3",660687,20,"KG"
2023-03-21,"Brasil","cuchara_na_3",660688,8,"KG"
2023-03-21,"Brasil","cuchara_na_4",660683,0.6,"KG"
2023-03-21,"Brasil","cuchara_na_4",660686,20,"KG"
2023-03-21,"Brasil","cuchara_na_4",660687,120,"KG"
2023-03-21,"Brasil","cuchara_na_4",660688,48,"KG"
2023-03-21,"Brasil","cuchara_na_7",660683,0.4,"KG"
2023-03-21,"Brasil","cuchara_na_7",660686,20,"KG"
2023-03-21,"Brasil","cuchara_na_7",660687,80,"KG"
2023-03-21,"Brasil","cuchara_na_7",660688,32,"KG"
2023-03-21,"Canadá","cuchara_na_1",626099,1092.33,"KG"
2023-03-21,"Perú","cuchara_na_1",626098,2878.53,"KG"
2023-03-21,"Perú","cuchara_na_1",626099,1525.14,"KG"
2023-03-21,"Perú","cuchara_na_1",626221,700,"KG"
2023-03-21,"Perú","cuchara_na_1",626227,1200,"KG"
2023-03-21,"Perú","cuchara_na_1",626246,750,"KG"
2023-03-21,"Perú","cuchara_na_1",661578,311.34,"KG"
2023-03-21,"Perú","cuchara_na_1",661579,64,"KG"
2023-03-21,"Perú","cuchara_na_1",661580,104,"KG"
2023-03-21,"Perú","cuchara_na_4",626221,500,"KG"
2023-03-21,"Perú","cuchara_na_4",626246,700,"KG"
2023-03-21,"Perú","cuchara_na_4",661578,311.34,"KG"
2023-03-21,"Perú","cuchara_na_4",661579,64,"KG"
2023-03-21,"Perú","cuchara_na_4",661580,104,"KG"
2023-03-21,"Perú","cuchara_na_4",661603,1372,"KG"
2023-03-21,"Perú","cuchara_na_6",626098,1717.5,"KG"
2023-03-21,"Perú","cuchara_na_6",626221,600,"KG"
2023-03-21,"Perú","cuchara_na_6",626227,1100,"KG"
2023-03-21,"Perú","cuchara_na_6",626246,700,"KG"
2023-03-21,"Perú","cuchara_na_6",661578,311.34,"KG"
2023-03-21,"Perú","cuchara_na_6",661579,64,"KG"
2023-03-21,"Perú","cuchara_na_6",661602,672.28,"KG"
2023-03-21,"Perú","cuchara_na_6",661603,932.96,"KG"
2023-03-21,"Perú","cuchara_na_7",661580,78,"KG"
2023-03-22,"Brasil","cuba_horno_electrico_ebt",600026,445,"KG"
2023-03-22,"Brasil","cuba_horno_electrico_ebt",661297,6615.49,"KG"
2023-03-22,"Brasil","zona_de_colada_continua_2",626312,58.45,"KG"
2023-03-23,"Alemania","cuchara_na_2",626285,500,"KG"
2023-03-23,"Alemania","cuchara_na_3",626285,500,"KG"
2023-03-23,"Alemania","cuchara_na_4",626285,500,"KG"
2023-03-23,"Alemania","cuchara_na_5",626285,500,"KG"
2023-03-23,"Alemania","cuchara_na_5",650949,400,"KG"
2023-03-23,"Alemania","cuchara_na_6",626285,500,"KG"
2023-03-23,"Alemania","cuchara_na_7",626285,500,"KG"
2023-03-23,"Brasil","cuba_horno_electrico_ebt",661314,555.15,"KG"
2023-03-23,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-03-23,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-03-23,"Brasil","cuchara_na_4",660683,0.1,"KG"
2023-03-23,"Brasil","cuchara_na_4",660686,10,"KG"
2023-03-23,"Brasil","cuchara_na_4",660687,20,"KG"
2023-03-23,"Brasil","cuchara_na_4",660688,8,"KG"
2023-03-23,"España","cuba_horno_electrico_ebt",600027,20000,"KG"
2023-03-23,"España","cuba_horno_electrico_ebt",600029,5600,"KG"
2023-03-23,"España","cuba_horno_electrico_ebt",600031,24300,"KG"
2023-03-23,"España","cuba_horno_electrico_ebt",600033,3000,"KG"
2023-03-23,"Perú","cuchara_na_1",626221,480,"KG"
2023-03-23,"Perú","cuchara_na_1",626246,750,"KG"
2023-03-23,"Perú","cuchara_na_2",626221,420,"KG"
2023-03-23,"Perú","cuchara_na_2",626227,900,"KG"
2023-03-23,"Perú","cuchara_na_2",626246,200,"KG"
2023-03-23,"Perú","cuchara_na_2",629872,30,"KG"
2023-03-23,"Perú","cuchara_na_3",626221,650,"KG"
2023-03-23,"Perú","cuchara_na_3",626246,500,"KG"
2023-03-23,"Perú","cuchara_na_3",629872,30,"KG"
2023-03-23,"Perú","cuchara_na_4",626221,400,"KG"
2023-03-23,"Perú","cuchara_na_4",626227,900,"KG"
2023-03-23,"Perú","cuchara_na_4",629872,30,"KG"
2023-03-23,"Perú","cuchara_na_5",626221,1040,"KG"
2023-03-23,"Perú","cuchara_na_5",626227,1375,"KG"
2023-03-23,"Perú","cuchara_na_5",626246,370,"KG"
2023-03-23,"Perú","cuchara_na_5",629872,30,"KG"
2023-03-23,"Perú","cuchara_na_6",626221,450,"KG"
2023-03-23,"Perú","cuchara_na_6",626246,250,"KG"
2023-03-23,"Perú","cuchara_na_6",629872,30,"KG"
2023-03-23,"Perú","cuchara_na_7",626221,300,"KG"
2023-03-23,"Perú","cuchara_na_7",626227,200,"KG"
2023-03-23,"Perú","cuchara_na_7",626246,250,"KG"
2023-03-23,"Perú","cuchara_na_7",629872,30,"KG"
2023-03-24,"Alemania","cuchara_na_1",626285,300,"KG"
2023-03-24,"Brasil","cuchara_na_1",660683,0.1,"KG"
2023-03-24,"Brasil","cuchara_na_1",660686,10,"KG"
2023-03-24,"Brasil","cuchara_na_1",660687,20,"KG"
2023-03-24,"Brasil","cuchara_na_1",660688,8,"KG"
2023-03-24,"Brasil","cuchara_na_6",660683,0.9,"KG"
2023-03-24,"Brasil","cuchara_na_6",660686,40,"KG"
2023-03-24,"Brasil","cuchara_na_6",660687,180,"KG"
2023-03-24,"Brasil","cuchara_na_6",660688,72,"KG"
2023-03-24,"Perú","boveda_horno_electrico_ebt",626261,575,"KG"
2023-03-24,"Perú","cuchara_na_5",626221,400,"KG"
2023-03-24,"Perú","cuchara_na_5",626227,1100,"KG"
2023-03-24,"Perú","cuchara_na_5",626246,800,"KG"
2023-03-24,"Perú","cuchara_na_5",661578,311.34,"KG"
2023-03-24,"Perú","cuchara_na_5",661579,64,"KG"
2023-03-24,"Perú","cuchara_na_5",661602,3121.3,"KG"
2023-03-24,"Perú","cuchara_na_5",661603,2949.8,"KG"
2023-03-24,"Perú","cuchara_na_6",661580,104,"KG"
2023-03-26,"Brasil","zona_de_colada_continua_2",626312,66.8,"KG"
2023-03-27,"Brasil","zona_de_colada_continua_2",626312,21.71,"KG"
2023-03-27,"Brasil","zona_de_colada_continua_2",650946,31300,"KG"
2023-03-27,"Brasil","zona_de_colada_continua_2",661317,2295,"KG"
2023-03-27,"Brasil","zona_de_colada_continua_2",671352,480,"KG"
2023-03-28,"Brasil","cuba_horno_electrico_ebt",661315,679.2,"KG"
2023-03-28,"Brasil","cuba_horno_electrico_ebt",661316,203.25,"KG"
2023-03-28,"Brasil","cuchara_na_2",669406,146.11,"KG"
2023-03-28,"Brasil","cuchara_na_7",669406,146.11,"KG"
2023-03-28,"España","cuba_horno_electrico_ebt",600027,900,"KG"
2023-03-28,"España","cuba_horno_electrico_ebt",600029,1500,"KG"
2023-03-28,"España","cuba_horno_electrico_ebt",600031,15400,"KG"
2023-03-28,"España","cuba_horno_electrico_ebt",600033,10500,"KG"
2023-03-28,"Perú","cuchara_na_2",626221,700,"KG"
2023-03-28,"Perú","cuchara_na_2",626227,725,"KG"
2023-03-28,"Perú","cuchara_na_2",626246,2050,"KG"
2023-03-28,"Perú","cuchara_na_2",661469,6810.3,"KG"
2023-03-28,"Perú","cuchara_na_2",661470,4049.15,"KG"
2023-03-28,"Perú","cuchara_na_2",661578,311.34,"KG"
2023-03-28,"Perú","cuchara_na_2",661579,64,"KG"
2023-03-28,"Perú","cuchara_na_2",661580,52,"KG"
2023-03-28,"Perú","cuchara_na_2",661600,4194.05,"KG"
2023-03-28,"Perú","cuchara_na_2",661605,871,"KG"
2023-03-28,"Perú","cuchara_na_7",626221,700,"KG"
2023-03-28,"Perú","cuchara_na_7",626227,1125,"KG"
2023-03-28,"Perú","cuchara_na_7",626246,850,"KG"
2023-03-28,"Perú","cuchara_na_7",661469,6657.35,"KG"
2023-03-28,"Perú","cuchara_na_7",661470,5023.2,"KG"
2023-03-28,"Perú","cuchara_na_7",661578,311.34,"KG"
2023-03-28,"Perú","cuchara_na_7",661579,64,"KG"
2023-03-28,"Perú","cuchara_na_7",661580,52,"KG"
2023-03-28,"Perú","cuchara_na_7",661600,4186,"KG"
2023-03-28,"Perú","cuchara_na_7",661604,3394.16,"KG"
2023-03-28,"Perú","cuchara_na_7",661605,871,"KG"
2023-03-29,"Brasil","cuba_horno_electrico_ebt",661299,1506.6,"KG"
2023-03-29,"Brasil","cuba_horno_electrico_ebt",661305,0,"KG"
2023-03-29,"Brasil","zona_de_colada_continua_2",650946,9347,"KG"
2023-03-29,"Brasil","zona_de_colada_continua_2",661317,3230,"KG"
2023-03-29,"Brasil","zona_de_colada_continua_2",661320,2000,"KG"
2023-03-29,"Brasil","zona_de_colada_continua_2",661321,340,"KG"
2023-03-29,"Brasil","zona_de_colada_continua_2",671352,420,"KG"
2023-03-29,"Perú","zona_de_colada_continua_2",626356,636,"KG"
2023-03-30,"Alemania","cuchara_na_2",626209,30,"KG"
2023-03-30,"Alemania","cuchara_na_2",626285,1500,"KG"
2023-03-30,"Alemania","cuchara_na_5",626209,30,"KG"
2023-03-30,"Alemania","cuchara_na_5",626285,1500,"KG"
2023-03-30,"Alemania","cuchara_na_5",650949,2300,"KG"
2023-03-30,"Austria","cuchara_na_2",626205,40,"KG"
2023-03-30,"Austria","cuchara_na_5",626205,40,"KG"
2023-03-30,"Brasil","cuchara_na_2",650949,2300,"KG"
2023-03-30,"Brasil","cuchara_na_2",660683,1,"KG"
2023-03-30,"Brasil","cuchara_na_2",660686,40,"KG"
2023-03-30,"Brasil","cuchara_na_2",660687,200,"KG"
2023-03-30,"Brasil","cuchara_na_2",660688,80,"KG"
2023-03-30,"Brasil","cuchara_na_3",669406,146.11,"KG"
2023-03-30,"Brasil","cuchara_na_4",669406,146.11,"KG"
2023-03-30,"Brasil","cuchara_na_5",660683,2,"KG"
2023-03-30,"Brasil","cuchara_na_5",660686,80,"KG"
2023-03-30,"Brasil","cuchara_na_5",660687,400,"KG"
2023-03-30,"Brasil","cuchara_na_5",660688,160,"KG"
2023-03-30,"Perú","cuchara_na_1",661469,772.8,"KG"
2023-03-30,"Perú","cuchara_na_1",661470,483,"KG"
2023-03-30,"Perú","cuchara_na_1",661578,622.68,"KG"
2023-03-30,"Perú","cuchara_na_1",661600,346.15,"KG"
2023-03-30,"Perú","cuchara_na_1",661604,738.34,"KG"
2023-03-30,"Perú","cuchara_na_1",661605,147.4,"KG"
2023-03-30,"Perú","cuchara_na_2",629872,30,"KG"
2023-03-30,"Perú","cuchara_na_2",661469,1545.6,"KG"
2023-03-30,"Perú","cuchara_na_2",661470,966,"KG"
2023-03-30,"Perú","cuchara_na_2",661580,52,"KG"
2023-03-30,"Perú","cuchara_na_2",661600,692.3,"KG"
2023-03-30,"Perú","cuchara_na_2",661604,1476.68,"KG"
2023-03-30,"Perú","cuchara_na_2",661605,294.8,"KG"
2023-03-30,"Perú","cuchara_na_3",626246,1200,"KG"
2023-03-30,"Perú","cuchara_na_3",661469,7438.2,"KG"
2023-03-30,"Perú","cuchara_na_3",661470,5152,"KG"
2023-03-30,"Perú","cuchara_na_3",661578,311.34,"KG"
2023-03-30,"Perú","cuchara_na_3",661579,64,"KG"
2023-03-30,"Perú","cuchara_na_3",661580,52,"KG"
2023-03-30,"Perú","cuchara_na_3",661600,4564.35,"KG"
2023-03-30,"Perú","cuchara_na_3",661604,5818.56,"KG"
2023-03-30,"Perú","cuchara_na_3",661605,1165.8,"KG"
2023-03-30,"Perú","cuchara_na_4",661469,8363.95,"KG"
2023-03-30,"Perú","cuchara_na_4",661470,5288.85,"KG"
2023-03-30,"Perú","cuchara_na_4",661578,934.02,"KG"
2023-03-30,"Perú","cuchara_na_4",661579,64,"KG"
2023-03-30,"Perú","cuchara_na_4",661580,52,"KG"
2023-03-30,"Perú","cuchara_na_4",661600,4878.3,"KG"
2023-03-30,"Perú","cuchara_na_4",661604,5763.46,"KG"
2023-03-30,"Perú","cuchara_na_4",661605,1139,"KG"
2023-03-30,"Perú","cuchara_na_5",629872,30,"KG"
2023-03-30,"Perú","cuchara_na_5",661469,1545.6,"KG"
2023-03-30,"Perú","cuchara_na_5",661470,966,"KG"
2023-03-30,"Perú","cuchara_na_5",661580,156,"KG"
2023-03-30,"Perú","cuchara_na_5",661600,692.3,"KG"
2023-03-30,"Perú","cuchara_na_5",661604,1476.68,"KG"
2023-03-30,"Perú","cuchara_na_5",661605,294.8,"KG"
2023-03-30,"Perú","cuchara_na_6",661469,772.8,"KG"
2023-03-30,"Perú","cuchara_na_6",661470,483,"KG"
2023-03-30,"Perú","cuchara_na_6",661578,467.01,"KG"
2023-03-30,"Perú","cuchara_na_6",661600,346.15,"KG"
2023-03-30,"Perú","cuchara_na_6",661604,738.34,"KG"
2023-03-30,"Perú","cuchara_na_6",661605,147.4,"KG"
2023-03-30,"Perú","cuchara_na_7",661469,1545.6,"KG"
2023-03-30,"Perú","cuchara_na_7",661470,966,"KG"
2023-03-30,"Perú","cuchara_na_7",661600,692.3,"KG"
2023-03-30,"Perú","cuchara_na_7",661604,1476.68,"KG"
2023-03-30,"Perú","cuchara_na_7",661605,294.8,"KG"
2023-03-31,"Alemania","cuba_horno_electrico_ebt",626128,1715.44,"KG"
2023-03-31,"Austria","boveda_horno_electrico_ebt",661191,12000,"KG"
2023-03-31,"Brasil","cuba_horno_electrico_ebt",661301,2269.2,"KG"
2023-03-31,"Brasil","cuba_horno_electrico_ebt",661302,756,"KG"
2023-03-31,"Brasil","cuba_horno_electrico_ebt",661303,3836.7,"KG"
2023-03-31,"Brasil","cuba_horno_electrico_ebt",661308,1655.4,"KG"
